country,region,population,article_title,revision_id,article_quality
Somalia,EASTERN AFRICA,17.6,Garab-Yare,948816741,Stub
Somalia,EASTERN AFRICA,17.6,Mohamed Ali Facaye,959891467,Stub
Somalia,EASTERN AFRICA,17.6,Ahmed Sheikh Jama,971059346,Stub
Somalia,EASTERN AFRICA,17.6,Abdihamid Sheikh Abdisalam Isse,993306568,Stub
Somalia,EASTERN AFRICA,17.6,Zakaria Mohamed Haji-Abdi,1001700462,Start
Somalia,EASTERN AFRICA,17.6,Abdilqadir Ali Omar,1004888349,Stub
Somalia,EASTERN AFRICA,17.6,Mohamed Nour Arrale,1010517655,Stub
Somalia,EASTERN AFRICA,17.6,Ali Sheegow,1025739043,Stub
Somalia,EASTERN AFRICA,17.6,Yusuf Mohamed Ismail,1030025861,Start
Somalia,EASTERN AFRICA,17.6,Deqa Yasin,1032785373,Start
Somalia,EASTERN AFRICA,17.6,Abdirahim Ali Ismail,1033777237,Stub
Somalia,EASTERN AFRICA,17.6,Mohamoud Hashi Abdi,1042062671,Stub
Somalia,EASTERN AFRICA,17.6,Abdullahi Mohamed Nur,1044041777,Stub
Somalia,EASTERN AFRICA,17.6,Hussein Abdi Dualeh,1046373247,Start
Somalia,EASTERN AFRICA,17.6,Abdinur Sheikh Mohamed,1048396818,Stub
Somalia,EASTERN AFRICA,17.6,Mohamed Nur,1050474386,C
Somalia,EASTERN AFRICA,17.6,Abdillahi Mohamed Dahir,1055763252,Stub
Somalia,EASTERN AFRICA,17.6,Mohamed Yusuf Abdirahman,1056374599,Stub
Somalia,EASTERN AFRICA,17.6,Yusuf Ahmed Hagar Dabageed,1057222114,Start
Somalia,EASTERN AFRICA,17.6,Mohamed Ali Nur,1059166816,GA
Somalia,EASTERN AFRICA,17.6,Buurmadow,1060454282,Start
Somalia,EASTERN AFRICA,17.6,Hussein Ali Duale,1061678975,Start
Somalia,EASTERN AFRICA,17.6,Abdilahi Husein Iman Darawal,1062337689,Stub
Somalia,EASTERN AFRICA,17.6,Ahmed Aw Dahir,1062918876,Start
Somalia,EASTERN AFRICA,17.6,Mohammed Ahmed Alin,1067230288,Stub
Somalia,EASTERN AFRICA,17.6,Mohamed Ainanshe Guled,1074486381,Start
Somalia,EASTERN AFRICA,17.6,Omar Ismail Waberi,1074732557,Stub
Somalia,EASTERN AFRICA,17.6,Bashe Awil Omar,1080305059,Stub
Somalia,EASTERN AFRICA,17.6,Haji Ibrahim Nur,1089443067,Stub
Somalia,EASTERN AFRICA,17.6,Abdirahman Mohamed Abdullahi,1093454962,C
Somalia,EASTERN AFRICA,17.6,Mohamed Adan Saqadhi,1095290994,Stub
Somalia,EASTERN AFRICA,17.6,Mohamud Siraji,1098114316,C
Somalia,EASTERN AFRICA,17.6,Djama Rabile Ghod,1100056788,Start
Somalia,EASTERN AFRICA,17.6,Hassan Moalim,1101935309,Stub
Somalia,EASTERN AFRICA,17.6,Muse Bihi Abdi,1105150647,C
Somalia,EASTERN AFRICA,17.6,Mohamed Abdi Dhinbil,1105389938,Stub
Somalia,EASTERN AFRICA,17.6,Khalif Mumin Tohow,1105752730,Start
Somalia,EASTERN AFRICA,17.6,Jama Abdullahi Qalib,1105878436,Stub
Somalia,EASTERN AFRICA,17.6,Abdi Mohamed Ulusso,1106387858,Stub
Somalia,EASTERN AFRICA,17.6,Abdirizak Ibrahim Mohamed Attash,1106387976,Stub
Somalia,EASTERN AFRICA,17.6,Hawo Tako,1106611306,Stub
Somalia,EASTERN AFRICA,17.6,Abdullahi Abdi Omar,1107511169,Stub
Somalia,EASTERN AFRICA,17.6,Yusuf Hussein Jimaale,1109018708,Stub
Somalia,EASTERN AFRICA,17.6,Zakia Hussein,1112017371,Stub
Somalia,EASTERN AFRICA,17.6,Hassan Ali Mire,1113047346,C
Somalia,EASTERN AFRICA,17.6,Abdulkadir Sheikh Sakhawudeen,1113086828,Stub
Somalia,EASTERN AFRICA,17.6,Mustafa Mohammed Omar,1115032770,Start
Somalia,EASTERN AFRICA,17.6,Aden Saran-Sor,919377968,Stub
Somalia,EASTERN AFRICA,17.6,Omar Ali Abdillahi,961838890,Stub
Somalia,EASTERN AFRICA,17.6,Abdirahman Dahir Osman,975462878,Stub
Somalia,EASTERN AFRICA,17.6,Deeq Sulaiman Yusuf,977166270,Start
Somalia,EASTERN AFRICA,17.6,Ali Said Raygal,985430850,Stub
Somalia,EASTERN AFRICA,17.6,Ahmed Haji Ali Adami,991379241,Stub
Somalia,EASTERN AFRICA,17.6,Musa Kassim Omar,991598166,Stub
Somalia,EASTERN AFRICA,17.6,Isse Ahmed Yusuf,1005192126,Stub
Somalia,EASTERN AFRICA,17.6,Said Hassan Shire,1009111397,Stub
Somalia,EASTERN AFRICA,17.6,Nafisat Yusuf Mohammed,1013484175,Start
Somalia,EASTERN AFRICA,17.6,Ali Mohamed Yussuf,1021493082,Stub
Somalia,EASTERN AFRICA,17.6,Hussein Mohamed Mohamoud,1025215950,Stub
Somalia,EASTERN AFRICA,17.6,Ali Mohamed Warancadde,1050457012,Stub
Somalia,EASTERN AFRICA,17.6,Abdiaziz Hussein Hassan,1050666572,Stub
Somalia,EASTERN AFRICA,17.6,Mohamed Hussein Jama,1057643441,Stub
Somalia,EASTERN AFRICA,17.6,Mohamed Ahmed Mohamud,1069732157,Stub
Somalia,EASTERN AFRICA,17.6,Osman Saleban Jama,1073933365,Start
Somalia,EASTERN AFRICA,17.6,Liban Yusuf Osman,1078601021,Start
Somalia,EASTERN AFRICA,17.6,Ismail Haji Nour,1080319184,Stub
Somalia,EASTERN AFRICA,17.6,Hassan Isse Jama,1082326113,Start
Somalia,EASTERN AFRICA,17.6,Ahmed Yusuf Yasin,1082812507,Stub
Somalia,EASTERN AFRICA,17.6,Jibrell Ali Salad,1086444472,Start
Somalia,EASTERN AFRICA,17.6,Mohamed Yonis,1092949757,C
Somalia,EASTERN AFRICA,17.6,Bashe Mohamed Farah,1100193203,Stub
Somalia,EASTERN AFRICA,17.6,Suleiman Mohamoud Adan,1100648418,Stub
Somalia,EASTERN AFRICA,17.6,Ahmed Muhammad Aden Qeybe,1100656814,Stub
Somalia,EASTERN AFRICA,17.6,Abdiqani Mohamoud Jidhe,1102025422,Stub
Somalia,EASTERN AFRICA,17.6,Zamzam Abdi Adan,1104180941,Stub
Somalia,EASTERN AFRICA,17.6,Faysal Ali Warabe,1105125295,C
Somalia,EASTERN AFRICA,17.6,Dayib Gurey,1105996972,Stub
Somalia,EASTERN AFRICA,17.6,Abdirahman Saylici,1106387960,Stub
Somalia,EASTERN AFRICA,17.6,Khadra Haji Ismail Geid,1110909858,Stub
Somalia,EASTERN AFRICA,17.6,Abdirahman Ahmed Ali Tuur,1114877231,C
Somalia,EASTERN AFRICA,17.6,Dahir Riyale Kahin,1114879468,Start
Somalia,EASTERN AFRICA,17.6,Ahmed Mohamed Mohamoud,1114881150,GA
Somalia,EASTERN AFRICA,17.6,Hassan Ismail Yusuf,1115803831,Start
Somalia,EASTERN AFRICA,17.6,Abdirisaq Waberi Roble,964350062,Stub
Somalia,EASTERN AFRICA,17.6,Said Mohamed Rage,994839148,Stub
Somalia,EASTERN AFRICA,17.6,Yusuf Osman Samatar,998215519,GA
Somalia,EASTERN AFRICA,17.6,Suleiman Hassan Haddi,1080321751,Stub
Somalia,EASTERN AFRICA,17.6,Suleiman Haglotosiye,1113248839,Start
South Sudan,EASTERN AFRICA,10.9,Aldo Deng,1032863130,Start
South Sudan,EASTERN AFRICA,10.9,Mayol Kur Akuei,1044511023,Stub
South Sudan,EASTERN AFRICA,10.9,Obuch Ojwok Akuo,1065212992,Stub
South Sudan,EASTERN AFRICA,10.9,George Echom,1067331237,Start
South Sudan,EASTERN AFRICA,10.9,Baptist Sabit Frances,1068382948,Stub
South Sudan,EASTERN AFRICA,10.9,Angelo Dayu Agor,1078042589,Stub
South Sudan,EASTERN AFRICA,10.9,Francis Barsan,1078637416,Stub
South Sudan,EASTERN AFRICA,10.9,Morris Yel Akol,1084078778,Stub
South Sudan,EASTERN AFRICA,10.9,Paul Lodu Bureng,1086320016,Stub
South Sudan,EASTERN AFRICA,10.9,Theresa Anyuat Bola,1090872160,Stub
South Sudan,EASTERN AFRICA,10.9,Nyandeng Malek Deliech,1090872164,Start
South Sudan,EASTERN AFRICA,10.9,Jackson Abugo,1095291739,Stub
South Sudan,EASTERN AFRICA,10.9,Jacob Aligo,1095292336,Stub
South Sudan,EASTERN AFRICA,10.9,Joseph Garang,1099266151,Start
South Sudan,EASTERN AFRICA,10.9,Isaac Cleto Hassan,1099791155,Stub
South Sudan,EASTERN AFRICA,10.9,Anisia Achieng,1101103198,Start
South Sudan,EASTERN AFRICA,10.9,Mary Boyoi,1104061850,Start
South Sudan,EASTERN AFRICA,10.9,Albino Bol,1105090334,Stub
South Sudan,EASTERN AFRICA,10.9,Paul Malong Awan,1105447742,C
South Sudan,EASTERN AFRICA,10.9,Cirino Hiteng Ofuho,1106297094,Start
South Sudan,EASTERN AFRICA,10.9,Deng Deng Akon,1107221543,Stub
South Sudan,EASTERN AFRICA,10.9,Jacob Kuwinsuk Gale,1108503934,Stub
South Sudan,EASTERN AFRICA,10.9,John Malish Dujuk,1108659929,Stub
South Sudan,EASTERN AFRICA,10.9,Emmanuel Adil Anthony,1112647227,Start
South Sudan,EASTERN AFRICA,10.9,Taban Deng Gai,1113427102,GA
South Sudan,EASTERN AFRICA,10.9,Ayaa Benjamin Warille,1113514909,Stub
South Sudan,EASTERN AFRICA,10.9,Joseph Bakosoro,1113578914,Stub
South Sudan,EASTERN AFRICA,10.9,Africano Mande Gedima,1115247401,C
South Sudan,EASTERN AFRICA,10.9,Teker Riek Dong,918811425,Stub
South Sudan,EASTERN AFRICA,10.9,Deng Deng Akuei,919471963,Stub
South Sudan,EASTERN AFRICA,10.9,Abraham Makoi Bol,919546351,Stub
South Sudan,EASTERN AFRICA,10.9,Ronald Ruai Deng,919609685,Stub
South Sudan,EASTERN AFRICA,10.9,Kuol Deim Kuol,1006056090,Stub
South Sudan,EASTERN AFRICA,10.9,Ajonye Paperture,1024512303,Stub
South Sudan,EASTERN AFRICA,10.9,Simon Kun Puoch,1032614087,Stub
South Sudan,EASTERN AFRICA,10.9,Tito Biel,1055829953,Start
South Sudan,EASTERN AFRICA,10.9,Samson L. Kwaje,1055834802,Start
South Sudan,EASTERN AFRICA,10.9,Aggrey Jaden,1059224881,Start
South Sudan,EASTERN AFRICA,10.9,Joseph Lual Acuil,1063289231,Start
South Sudan,EASTERN AFRICA,10.9,Richard Remo,1068134189,Stub
South Sudan,EASTERN AFRICA,10.9,Paterno Legge,1075466143,Stub
South Sudan,EASTERN AFRICA,10.9,John Lodu Tombe,1075472084,Stub
South Sudan,EASTERN AFRICA,10.9,Rebecca Joshua Okwaci,1078883066,Start
South Sudan,EASTERN AFRICA,10.9,Michael Tongun,1080331759,Stub
South Sudan,EASTERN AFRICA,10.9,Michael Roberto Kenyi,1087319671,Stub
South Sudan,EASTERN AFRICA,10.9,John Peter Miskin,1091499255,Stub
South Sudan,EASTERN AFRICA,10.9,Felix Ladu,1091814441,Stub
South Sudan,EASTERN AFRICA,10.9,James Ajongo Mawut,1093453653,Stub
South Sudan,EASTERN AFRICA,10.9,Wol Akec Akol,1093916563,Stub
South Sudan,EASTERN AFRICA,10.9,Juliet Raphael Michael,1094131128,Stub
South Sudan,EASTERN AFRICA,10.9,Mary Karlino Madut,1094131882,Stub
South Sudan,EASTERN AFRICA,10.9,Emmanuel Ija,1095984007,Stub
South Sudan,EASTERN AFRICA,10.9,Ruben Madol Arol Kachuol,1096745777,Start
South Sudan,EASTERN AFRICA,10.9,Simon Mijok Majak,1100729735,Stub
South Sudan,EASTERN AFRICA,10.9,Clement Wani Konga,1102830572,Stub
South Sudan,EASTERN AFRICA,10.9,Joseph Monytuil,1103909978,Stub
South Sudan,EASTERN AFRICA,10.9,Hellen Murshali,1103920974,Stub
South Sudan,EASTERN AFRICA,10.9,Mary Mawai,1105243093,Stub
South Sudan,EASTERN AFRICA,10.9,Paulino Lukudu Obede,1105374820,Stub
South Sudan,EASTERN AFRICA,10.9,Adil Athanasio Surrur,1106626605,Stub
South Sudan,EASTERN AFRICA,10.9,Peter Mayen,1109187939,Stub
South Sudan,EASTERN AFRICA,10.9,Paulino Matip Nhial,1109450057,GA
South Sudan,EASTERN AFRICA,10.9,Dier Tong Ngor,1110997068,Stub
South Sudan,EASTERN AFRICA,10.9,Sarah Cleto Hassan,1111889684,Start
South Sudan,EASTERN AFRICA,10.9,Abraham Gum Makuach,1112713366,Stub
South Sudan,EASTERN AFRICA,10.9,Nathaniel Oyet,1113434840,Stub
South Sudan,EASTERN AFRICA,10.9,Mabior Garang De-Mabior,1113657913,Start
South Sudan,EASTERN AFRICA,10.9,William Deng Nhial,1114800318,C
South Sudan,EASTERN AFRICA,10.9,Salva Kiir Mayardit,1115281646,C
South Sudan,EASTERN AFRICA,10.9,Chol Tong Mayay Jang,888292366,Stub
South Sudan,EASTERN AFRICA,10.9,Patrick Raphael,918739405,Stub
South Sudan,EASTERN AFRICA,10.9,Peter Bol Koang,918743234,Stub
South Sudan,EASTERN AFRICA,10.9,Baba Medan Konya,919549108,Stub
South Sudan,EASTERN AFRICA,10.9,Juma Ali Malou,919560655,Stub
South Sudan,EASTERN AFRICA,10.9,Afikaano Monday,919576350,Stub
South Sudan,EASTERN AFRICA,10.9,Bona Panek,919581650,Stub
South Sudan,EASTERN AFRICA,10.9,Natisio Loluke,919628419,Stub
South Sudan,EASTERN AFRICA,10.9,Joseph Nyiegele Pacifo,929980362,Stub
South Sudan,EASTERN AFRICA,10.9,Madang Majok,930031820,Stub
South Sudan,EASTERN AFRICA,10.9,Rezik Zechariah Hassan,949043206,Stub
South Sudan,EASTERN AFRICA,10.9,Elias Waya Nyipuoc,960248404,Start
South Sudan,EASTERN AFRICA,10.9,James Tor Monybuny,1005891533,Start
South Sudan,EASTERN AFRICA,10.9,Tong Akeen Ngor,1049724514,Stub
South Sudan,EASTERN AFRICA,10.9,Timothy Taban Juch,1058136616,Stub
South Sudan,EASTERN AFRICA,10.9,Vincent Kujo Lubong,1069101167,Stub
South Sudan,EASTERN AFRICA,10.9,Efisio Kon Uguak,1075404348,Stub
South Sudan,EASTERN AFRICA,10.9,Stephen Lemi Lokuron,1075465380,Stub
South Sudan,EASTERN AFRICA,10.9,Augustino Jadalla Wani,1094862433,Stub
South Sudan,EASTERN AFRICA,10.9,Manasseh Lomole Waya,1096606367,Stub
South Sudan,EASTERN AFRICA,10.9,Justin Yak,1110072478,Stub
South Sudan,EASTERN AFRICA,10.9,Rin Tuec,919609346,Stub
South Sudan,EASTERN AFRICA,10.9,Juma Saeed Worju,967664366,Stub
Tanzania,EASTERN AFRICA,65.5,Adam Kimbisa,1096079486,Stub
Tanzania,EASTERN AFRICA,65.5,Abdullah Mwinyi,1106388815,Start
Tanzania,EASTERN AFRICA,65.5,Albert Msando,1110162819,Stub
Tanzania,EASTERN AFRICA,65.5,Saed Kubenea,1006418003,Stub
Tanzania,EASTERN AFRICA,65.5,Mwita Waitara,1006421933,Stub
Tanzania,EASTERN AFRICA,65.5,Mateo Qares,1007481132,Stub
Tanzania,EASTERN AFRICA,65.5,Asanterabi Zephaniah Nsilo Swai,1012818477,Start
Tanzania,EASTERN AFRICA,65.5,Jeremiah Kasambala,1014980814,Start
Tanzania,EASTERN AFRICA,65.5,Fundikira III,1047557188,Start
Tanzania,EASTERN AFRICA,65.5,John Mwakangale,1063354492,C
Tanzania,EASTERN AFRICA,65.5,Juma Mwapachu,1065735778,Start
Tanzania,EASTERN AFRICA,65.5,Timothy Apiyo,1065741413,Stub
Tanzania,EASTERN AFRICA,65.5,Hemed Khamis,1065741571,Stub
Tanzania,EASTERN AFRICA,65.5,Josephat Gwajima,1068157438,Start
Tanzania,EASTERN AFRICA,65.5,Salome Joseph Mbatia,1074130433,Start
Tanzania,EASTERN AFRICA,65.5,Festo Sanga,1087520602,Start
Tanzania,EASTERN AFRICA,65.5,Maurice Henry Dorman,1087530718,Start
Tanzania,EASTERN AFRICA,65.5,Paul Makonda,1096157701,Start
Tanzania,EASTERN AFRICA,65.5,Issa Kassim Issa,1099825065,Stub
Tanzania,EASTERN AFRICA,65.5,Julie Manning,1100313435,Stub
Tanzania,EASTERN AFRICA,65.5,Ruth Hiyob Mollel,1101873461,Start
Tanzania,EASTERN AFRICA,65.5,Catherine Ruge,1104077288,Start
Tanzania,EASTERN AFRICA,65.5,Theddy Ladislaus,1105549865,Start
Tanzania,EASTERN AFRICA,65.5,Bonnah Kaluwa,1109169773,Start
Tanzania,EASTERN AFRICA,65.5,Augustino Ramadhani,1110752912,B
Tanzania,EASTERN AFRICA,65.5,Barbro Cecilia Johansson,1112314591,Start
Tanzania,EASTERN AFRICA,65.5,Elias John Kwandikwa,1115284285,Start
Uganda,EASTERN AFRICA,47.2,Apollo Ofwono,1099627033,Stub
Uganda,EASTERN AFRICA,47.2,Florence Akiiki Asiimwe,1027457516,Start
Uganda,EASTERN AFRICA,47.2,Apollo Kaggwa,1074999358,C
Uganda,EASTERN AFRICA,47.2,Annie Logiel,1078602113,C
Uganda,EASTERN AFRICA,47.2,Christine Apolot,1079944698,Start
Uganda,EASTERN AFRICA,47.2,Flavia Rwabuhoro Kabahenda,1081460224,Start
Uganda,EASTERN AFRICA,47.2,Charles Ayume,1086952268,Start
Uganda,EASTERN AFRICA,47.2,Amos Okot,1094002050,Stub
Uganda,EASTERN AFRICA,47.2,Edith Mary Bataringaya,1095198944,GA
Uganda,EASTERN AFRICA,47.2,Joseph Kabuleta,1112443092,C
Uganda,EASTERN AFRICA,47.2,Ssendi Mosh Afrikan,1115793550,Start
Uganda,EASTERN AFRICA,47.2,John Kabaireho,944462983,Stub
Uganda,EASTERN AFRICA,47.2,Sitenda Sebalu,1015498267,Stub
Uganda,EASTERN AFRICA,47.2,Sarah Nambozo Wekomba,1027458500,Start
Uganda,EASTERN AFRICA,47.2,Wilson Tumwine,1036632061,Stub
Uganda,EASTERN AFRICA,47.2,Patrick Kayemba,1036632663,Stub
Uganda,EASTERN AFRICA,47.2,Faridah Nambi,1053605372,Start
Uganda,EASTERN AFRICA,47.2,Robert Mugabe Kakyebezi,1055443363,Start
Uganda,EASTERN AFRICA,47.2,Besueri Kiwanuka Lusse Mulondo,1061210640,Stub
Uganda,EASTERN AFRICA,47.2,Victoria Mwaka,1074997953,Start
Uganda,EASTERN AFRICA,47.2,Willy Mayambala,1078608465,Start
Uganda,EASTERN AFRICA,47.2,James Mamawi,1078845109,Stub
Uganda,EASTERN AFRICA,47.2,Paulo Kavuma,1079821209,Stub
Uganda,EASTERN AFRICA,47.2,Ricky Richard Anywar,1080532652,Start
Uganda,EASTERN AFRICA,47.2,Geoffrey Onegi Obel,1081665502,Start
Uganda,EASTERN AFRICA,47.2,Eric Sakwa,1092463612,Stub
Uganda,EASTERN AFRICA,47.2,Jack Maumbe Mukhwana,1092597474,Start
Uganda,EASTERN AFRICA,47.2,Pumla Kisosonkole,1092915114,Start
Uganda,EASTERN AFRICA,47.2,Bosmic Otim,1095364177,Start
Uganda,EASTERN AFRICA,47.2,Ruth Molly Lematia,1100462639,Start
Uganda,EASTERN AFRICA,47.2,Tamale Mirundi,1101412229,Start
Uganda,EASTERN AFRICA,47.2,Onegi Obel,1102430835,Start
Uganda,EASTERN AFRICA,47.2,Mary Mugyenyi,1106033973,Stub
Uganda,EASTERN AFRICA,47.2,Kibirige Mayanja,1108117021,Start
Uganda,EASTERN AFRICA,47.2,Fred Mwesigye,1108117561,Start
Uganda,EASTERN AFRICA,47.2,Ndyomugyenyi Roland Bish,1108945638,Start
Uganda,EASTERN AFRICA,47.2,Daniel Kidega,1110604657,Start
Uganda,EASTERN AFRICA,47.2,Mathias Mpuuga,1110819197,Start
Uganda,EASTERN AFRICA,47.2,Asinansi Nyakato,1113889681,Start
Uganda,EASTERN AFRICA,47.2,Moses Okot Jr,1114291552,Stub
Uganda,EASTERN AFRICA,47.2,Michael Kawalya Kagwa,943104033,Stub
Uganda,EASTERN AFRICA,47.2,James Obita,994193575,Stub
Uganda,EASTERN AFRICA,47.2,Isaac Mulindwa,994241314,Start
Uganda,EASTERN AFRICA,47.2,Yabezi Kiiza,994379167,Stub
Zambia,EASTERN AFRICA,20.0,Brenda Mwika Tambatamba,1090872349,Stub
Zambia,EASTERN AFRICA,20.0,Yobert K. Shamapande,1002399039,C
Zambia,EASTERN AFRICA,20.0,Kampamba Mulenga Chilumba,1049942660,Start
Zambia,EASTERN AFRICA,20.0,Muyoba Macwani,1056038831,Start
Zambia,EASTERN AFRICA,20.0,Sylvia Bambala Chalikosa,1081291691,Stub
Zambia,EASTERN AFRICA,20.0,Mirriam Chinyama Chonya,1090872334,Stub
Zambia,EASTERN AFRICA,20.0,Rosaria C. Fundanga,1090872335,Stub
Zambia,EASTERN AFRICA,20.0,Chushi C. Kasanda,1090872343,Stub
Zambia,EASTERN AFRICA,20.0,Chibesa Kankasa,1090872459,Start
Zambia,EASTERN AFRICA,20.0,Patrick Chikusu,1098315530,Start
Zambia,EASTERN AFRICA,20.0,Mwamba Luchembe,1105621834,Stub
Zambia,EASTERN AFRICA,20.0,Peter Sinkamba,1105649973,Start
Zambia,EASTERN AFRICA,20.0,Mike Mulongoti,1110802508,Start
Zimbabwe,EASTERN AFRICA,16.3,Byron Hove,1037445265,Stub
Zimbabwe,EASTERN AFRICA,16.3,Aguy Georgias,1040514079,Start
Zimbabwe,EASTERN AFRICA,16.3,Anxious Jongwe Masuka,1084841305,Stub
Zimbabwe,EASTERN AFRICA,16.3,Alfred Makwarimba,1092395186,Stub
Zimbabwe,EASTERN AFRICA,16.3,Andre S Holland,1096209197,Start
Zimbabwe,EASTERN AFRICA,16.3,Joseph Makamba Busha,1021924531,Start
Zimbabwe,EASTERN AFRICA,16.3,George Chiweshe,1036777160,Start
Zimbabwe,EASTERN AFRICA,16.3,Bright Matonga,1036801272,Stub
Zimbabwe,EASTERN AFRICA,16.3,Daniel Shumba,1060414733,C
Zimbabwe,EASTERN AFRICA,16.3,Gift Banda,1062652620,Stub
Zimbabwe,EASTERN AFRICA,16.3,Washington Malianga,1064532257,Stub
Zimbabwe,EASTERN AFRICA,16.3,Fay Chung,1077287411,C
Zimbabwe,EASTERN AFRICA,16.3,Engelbert Rugeje,1081815779,C
Zimbabwe,EASTERN AFRICA,16.3,Fletcher Dulini Ncube,1084849958,Stub
Zimbabwe,EASTERN AFRICA,16.3,Flora Buka,1084849963,Stub
Zimbabwe,EASTERN AFRICA,16.3,Jabulani Dube,1084850581,Stub
Zimbabwe,EASTERN AFRICA,16.3,Jevan Maseko,1084850620,Stub
Zimbabwe,EASTERN AFRICA,16.3,Ruth Chinamano,1084918578,Start
Zimbabwe,EASTERN AFRICA,16.3,Bekithemba Mpofu,1085044064,Stub
Zimbabwe,EASTERN AFRICA,16.3,Wilson Khumbula,1085045004,C
Zimbabwe,EASTERN AFRICA,16.3,Josiah Zion Gumede,1085727537,Start
Zimbabwe,EASTERN AFRICA,16.3,Guy Clutton-Brock,1088261799,Start
Zimbabwe,EASTERN AFRICA,16.3,Edwin Mushoriwa,1089708944,Stub
Zimbabwe,EASTERN AFRICA,16.3,Phillip Chiyangwa,1094211115,C
Zimbabwe,EASTERN AFRICA,16.3,Paul Chimedza,1095048375,Stub
Zimbabwe,EASTERN AFRICA,16.3,Elliot Manyika,1098102512,Start
Zimbabwe,EASTERN AFRICA,16.3,Sithembile Gumbo,1104771475,Stub
Zimbabwe,EASTERN AFRICA,16.3,Chenhamo Chimutengwende,1105760668,Start
Zimbabwe,EASTERN AFRICA,16.3,Earnest Mudzengi,1106234826,Start
Zimbabwe,EASTERN AFRICA,16.3,Lovemore Madhuku,1106648610,C
Zimbabwe,EASTERN AFRICA,16.3,Linda Masarira,1106829214,C
Zimbabwe,EASTERN AFRICA,16.3,Margaret Dongo,1106933263,C
Zimbabwe,EASTERN AFRICA,16.3,Ken Flower,1107565404,Start
Zimbabwe,EASTERN AFRICA,16.3,Ellen Gwaradzimba,1108316505,Stub
Zimbabwe,EASTERN AFRICA,16.3,Sarah Mahoka,1109140716,Stub
Zimbabwe,EASTERN AFRICA,16.3,Denis Walker,1111257734,C
Zimbabwe,EASTERN AFRICA,16.3,Tonderai Kasu,1112599689,C
Zimbabwe,EASTERN AFRICA,16.3,Abel Muzorewa,1114850024,C
Zimbabwe,EASTERN AFRICA,16.3,James Chikerema,918786393,C
Zimbabwe,EASTERN AFRICA,16.3,Max Mnkandla,1007344798,Stub
Zimbabwe,EASTERN AFRICA,16.3,Isaac Matongo,1007345232,Stub
Zimbabwe,EASTERN AFRICA,16.3,Tinos Rusere,1035940114,Start
Zimbabwe,EASTERN AFRICA,16.3,Rekayi Tangwena,1073818982,Stub
Zimbabwe,EASTERN AFRICA,16.3,George Nyandoro,1076727160,Start
Zimbabwe,EASTERN AFRICA,16.3,Maurice Nyagumbo,1083456696,Start
Zimbabwe,EASTERN AFRICA,16.3,Sekai Nzenza,1091958972,Start
Zimbabwe,EASTERN AFRICA,16.3,Maxwell Zeb Shumba,1095960401,Start
Zimbabwe,EASTERN AFRICA,16.3,Owen Ncube,1103207061,Start
Zimbabwe,EASTERN AFRICA,16.3,Jane Ngwenya,1104098471,Start
Zimbabwe,EASTERN AFRICA,16.3,Lovemore Matombo,1105192324,Stub
Zimbabwe,EASTERN AFRICA,16.3,Josiah Tongogara,1106932400,C
Zimbabwe,EASTERN AFRICA,16.3,Nkululeko Mkastos Sibanda,1108127086,Start
Zimbabwe,EASTERN AFRICA,16.3,Kisinoti Mukwazhe,1108499694,Stub
Zimbabwe,EASTERN AFRICA,16.3,Obedingwa Mguni,1108676758,Start
Zimbabwe,EASTERN AFRICA,16.3,Khayisa Ndiweni,1110143825,Start
Zimbabwe,EASTERN AFRICA,16.3,Gundwane Ndiweni,1110144011,Start
Zimbabwe,EASTERN AFRICA,16.3,Promise Mkwananzi,1110541985,Start
Zimbabwe,EASTERN AFRICA,16.3,Leopold Takawira,1112149097,Start
Zimbabwe,EASTERN AFRICA,16.3,Prag Lalloo Naran,1112385169,C
Zimbabwe,EASTERN AFRICA,16.3,Munacho Mutezo,1112725980,Start
Zimbabwe,EASTERN AFRICA,16.3,Gift Tandare,1114641622,Stub
Zimbabwe,EASTERN AFRICA,16.3,Langton Towungana,904246837,Stub
Zimbabwe,EASTERN AFRICA,16.3,Herbert Ushewokunze,959111842,Stub
Angola,MIDDLE AFRICA,35.6,Branca Manuel Espirito Santo,1082903108,Stub
Angola,MIDDLE AFRICA,35.6,Isaac Maria dos Anjos,1087791055,Stub
Angola,MIDDLE AFRICA,35.6,Paulino Baptista,1098277989,Start
Angola,MIDDLE AFRICA,35.6,João Baptista Borges,1108136082,Start
Angola,MIDDLE AFRICA,35.6,Alexandre Sebastião André,979043156,Stub
Angola,MIDDLE AFRICA,35.6,Carlos António Fernandes,1003396569,Stub
Angola,MIDDLE AFRICA,35.6,David Mendes,1024544204,Stub
Angola,MIDDLE AFRICA,35.6,Mateus de Brito Júnior,1054271575,Stub
Angola,MIDDLE AFRICA,35.6,Luzia Inglês Van-Dúnem,1067323463,Start
Angola,MIDDLE AFRICA,35.6,Jeremias Chitunda,1076646666,Start
Angola,MIDDLE AFRICA,35.6,Fernando Faustino Muteka,1079490106,Stub
Angola,MIDDLE AFRICA,35.6,Abel Xavier Nzuzi Lubota,1080325199,Stub
Angola,MIDDLE AFRICA,35.6,Abraão Gourgel,1080440646,Stub
Angola,MIDDLE AFRICA,35.6,Carolina Cerqueira,1081277226,C
Angola,MIDDLE AFRICA,35.6,Adjany Costa,1081302172,Start
